Data source	Date of update	Product name	Alternative name	Product type	Non-traditionals categories	Antibacterial class	Indications	Route of administration	R&D phase	Clinical trials	Developer	Pathogen category	Pathogen name	Pathogen activity	Active against priority pathogens?	Innovative?	NCE?	Mycobacterium tuberculosis	Clostridioides difficile
WHO AMR pipeline analysis	Nov-21	QPX9003	-	Antibiotics	NA	Polymyxin	 Gram-negative infections	IV	Phase I	NCT04808414	Qpex Biopharma	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	Possibly	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	QPX9003	-	Antibiotics	NA	Polymyxin	 Gram-negative infections	IV	Phase I	NCT04808414	Qpex Biopharma	Priority pathogens	Other priority pathogens	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	QPX9003	-	Antibiotics	NA	Polymyxin	 Gram-negative infections	IV	Phase I	NCT04808414	Qpex Biopharma	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	QPX9003	-	Antibiotics	NA	Polymyxin	 Gram-negative infections	IV	Phase I	NCT04808414	Qpex Biopharma	Priority pathogens	Helicobacter pylori	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	QPX9003	-	Antibiotics	NA	Polymyxin	 Gram-negative infections	IV	Phase I	NCT04808414	Qpex Biopharma	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	QPX9003	-	Antibiotics	NA	Polymyxin	 Gram-negative infections	IV	Phase I	NCT04808414	Qpex Biopharma	Priority pathogens	Enterococcus faecium	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	QPX9003	-	Antibiotics	NA	Polymyxin	 Gram-negative infections	IV	Phase I	NCT04808414	Qpex Biopharma	Priority pathogens	Enterobacterales	Critical priority pathogens	Possibly	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	QPX9003	-	Antibiotics	NA	Polymyxin	 Gram-negative infections	IV	Phase I	NCT04808414	Qpex Biopharma	Priority pathogens	Critical priority pathogens	Critical priority pathogens	Possibly	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	QPX9003	-	Antibiotics	NA	Polymyxin	 Gram-negative infections	IV	Phase I	NCT04808414	Qpex Biopharma	Priority pathogens	Campylobacter spp.	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	QPX9003	-	Antibiotics	NA	Polymyxin	 Gram-negative infections	IV	Phase I	NCT04808414	Qpex Biopharma	Priority pathogens	All critical priority pathogens	Critical priority pathogens	Possibly	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	QPX9003	-	Antibiotics	NA	Polymyxin	 Gram-negative infections	IV	Phase I	NCT04808414	Qpex Biopharma	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	Possibly	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Staphylococcus aureus	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Other priority pathogens	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Helicobacter pylori	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Enterococcus faecium	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Enterobacterales	Critical priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Critical priority pathogens	Critical priority pathogens	Possibly	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Campylobacter spp.	Other priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	All critical priority pathogens	Critical priority pathogens	N/A	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	RG6006	Abx MCP	Antibiotics	NA	Macrocyclic peptide	Acinetobacter infections	IV	Phase I	Not registered	Roche	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	Possibly	Inconclusive	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Staphylococcus aureus	Other priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Other priority pathogens	Other priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Helicobacter pylori	Other priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Enterococcus faecium	Other priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Enterobacterales	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Critical priority pathogens	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Campylobacter spp.	Other priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	All critical priority pathogens	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Rhu-pGSN	Rhu-plasma gelsolin	Non-traditional	Immunomodulating agents	Recombinant human plasma gelsolin protein	Hospitalized CAP	IV	Phase II	NCT03466073, NCT04358406	BioAegis Therapeutics	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Staphylococcus aureus	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Other priority pathogens	Other priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Helicobacter pylori	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Enterococcus faecium	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Enterobacterales	Critical priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Critical priority pathogens	Critical priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Campylobacter spp.	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	All critical priority pathogens	Critical priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Solithromycin	T-4288	Antibiotics	NA	Macrolide	S. pneumoniae	IV & oral	Preregistration	JapicCTI163439	"Fujfilm Toyama
Chemical"	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Staphylococcus aureus	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Other priority pathogens	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Helicobacter pylori	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Enterococcus faecium	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Enterobacterales	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Critical priority pathogens	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Campylobacter spp.	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	All critical priority pathogens	Critical priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SPR-206		Antibiotics	NA	Polymyxin	Acinetobacter infections	IV	Phase I	NCT04865393	Spero Therapeutics	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Staphylococcus aureus	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	Possibly	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Other priority pathogens	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Helicobacter pylori	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Enterococcus faecium	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Enterobacterales	Critical priority pathogens	Possibly	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Critical priority pathogens	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Campylobacter spp.	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	All critical priority pathogens	Critical priority pathogens	No	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Sulopenem, sulopenem etzadroxil/probenecid	PF-03709270	Antibiotics	NA	β-Lactam (penem)	uUTI, cUTI, IAI	IV, Oral	Phase III	NCT03354598, NCT03357614, NCT03358576	Iterum Therapeutics	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	Possibly	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SVT-1C469	-	Non-traditional	Microbiome-modulating agents	Live biotherapeutic product	H. pylori	Oral	Phase I	ACTRN12620000923965	Servatus	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SVT-1C469	-	Non-traditional	Microbiome-modulating agents	Live biotherapeutic product	H. pylori	Oral	Phase I	ACTRN12620000923965	Servatus	Priority pathogens	Staphylococcus aureus	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	SVT-1C469	-	Non-traditional	Microbiome-modulating agents	Live biotherapeutic product	H. pylori	Oral	Phase I	ACTRN12620000923965	Servatus	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	N/A	N/A	Yes	NA	NA
